ppn,video_id,group,animation_name,duration,valence,arousal,confidence,interaction_score
136,57,fail,anim_peekaboo_fail_01,00:04:00,-0.33,-0.11,0.84,5
136,112,hiccup,anim_hiccup_turtleroll_01,00:03:00,0.06,0.36,0.87,5
136,187,petdetection,anim_petdetection_shortreaction_01_head_angle_20,00:02:00,0.43,0.49,0.85,5
137,311,turbo,anim_explorer_driving01_turbo_01_head_angle_40,00:02:00,0.24,0.09,0.5,2
137,169,petdetection,anim_petdetection_shortreaction_01_head_angle_40,00:02:00,-0.77,-0.85,0.81,2
137,210,reacttoface,anim_reacttoface_unidentified_01,00:02:00,0.01,0.74,0.81,2
137,260,sleep,anim_launch_startsleeping_01,00:00:00,0.07,0.93,1,2
137,270,stuck,anim_reacttocliff_stuckleftside_01,00:04:00,-0.89,-0.48,0.7,2
137,329,wheely,anim_reacttocliff_wheely_01,00:03:00,0.07,0.93,0.74,2
137,250,request,anim_peekaboo_requestonce_01,00:03:00,1,0.99,1,2
137,317,turtleroll,anim_reacttocliff_turtlerollfail_02,00:06:00,0.89,0.56,0.94,2
137,325,upset,anim_driving_upset_loop_03,00:03:00,-0.93,0.12,1,2
137,277,succes,anim_fistbump_success_02,00:02:00,-0.09,0.13,0.5,2
138,61,fail,anim_thirdblocktower_fail_01,00:03:00,0.01,0.39,0.71,1
138,147,lowenergy,anim_workout_lowenergy_getin_01,00:02:00,-0.74,0.19,0.68,1
138,154,newarea,anim_hiking_rtnewarea_02,00:03:00,0.38,0.75,0.84,1
138,133,lose,anim_speedtap_loseround_intensity02_01,00:03:00,-0.31,0.82,0.64,1
138,88,guarddog,anim_guarddog_getout_untouched_01,00:01:00,0.01,0.2,0.68,1
138,116,hiccup,anim_hiccup_01,00:01:00,-0.18,-0.32,0.7,1
138,157,petdetection,anim_petdetection_dog_01_head_angle_20,00:06:00,0.09,0.88,0.86,1
138,188,playerno,anim_rtpkeepaway_playerno_01,00:04:00,-0.43,0.26,0.7,1
138,225,reacttoface,anim_freeplay_reacttoface_sayname_02_head_angle_-20,00:03:00,0.23,0.2,0.59,1
138,299,succes,anim_reacttoblock_success_01_head_angle_20,00:02:00,0.33,0.18,0.71,1
139,271,succes,anim_memorymatch_successhand_player_02,00:04:00,0.23,0.17,0.53,1
139,253,sleep,anim_gotosleep_getout_01,00:05:00,-0.68,0.17,0.71,1
139,264,stuck,anim_reacttocliff_stuckrightside_03,00:05:00,-0.84,0.68,0.77,1
139,199,reacttocube,anim_launch_reacttocube,00:02:00,-0.47,-0.34,0.63,1
139,243,request,anim_rtpmemorymatch_request_01,00:02:00,0.55,0.11,0.7,1
139,163,petdetection,anim_petdetection_dog_03_head_angle_-20,00:08:00,-0.7,0.38,0.72,1
139,302,thankyou,anim_pyramid_thankyou_01,00:01:00,0.01,-0.41,0.58,1
139,231,reacttoface,anim_freeplay_reacttoface_sayname_01_head_angle_20,00:03:00,0.42,0.12,0.68,1
139,263,struggle,anim_memorymatch_reacttopattern_struggle_03,00:01:00,0.61,0.22,0.7,1
139,139,lose,anim_speedtap_losehand_02,00:01:00,-0.3,0.2,0.6,1
140,325,upset,anim_driving_upset_loop_03,00:03:00,-0.44,0.41,0.44,2
140,329,wheely,anim_reacttocliff_wheely_01,00:03:00,0.71,0.25,0.83,2
140,237,reacttoface,anim_reacttoface_unidentified_03_head_angle_-20,00:02:00,-0.64,-0.35,0.44,2
140,317,turtleroll,anim_reacttocliff_turtlerollfail_02,00:06:00,0.32,0.4,0.53,2
140,277,succes,anim_fistbump_success_02,00:02:00,-0.32,0.38,0.58,2
140,259,sleep,anim_gotosleep_sleeping_01,00:15:00,-0.3,-0.28,0.26,2
140,249,request,anim_fistbump_requesttwice_01,00:02:00,0.44,0.29,0.74,2
140,270,stuck,anim_reacttocliff_stuckleftside_01,00:04:00,-0.77,0.75,0.89,2
140,169,petdetection,anim_petdetection_shortreaction_01_head_angle_40,00:02:00,0.13,-0.15,0.56,2
140,311,turbo,anim_explorer_driving01_turbo_01_head_angle_40,00:02:00,-0.12,-0.19,0.45,2
141,135,lose,anim_keepaway_losehand_02,00:03:00,0.22,0.4,0.74,1
141,190,playerno,anim_rtpkeepaway_playerno_02,00:04:00,-0.47,0.23,0.85,1
141,159,petdetection,anim_petdetection_dog_02_head_angle_-20,00:13:00,0.38,0.23,0.91,1
141,227,reacttoface,anim_freeplay_reacttoface_identified_03,00:02:00,0.2,0.12,0.86,1
141,192,playeryes,anim_rtpkeepaway_playeryes_02,00:03:00,-0.14,0.16,0.92,1
141,118,hiccup,anim_hiccup_playercure_pickupreact,00:03:00,0.79,-0.19,0.9,1
141,63,fail,anim_memorymatch_failgame_cozmo_03,00:06:00,0.79,-0.2,0.89,1
141,149,lowenergy,anim_workout_lowenergy_getready_01,00:04:00,0.85,-0.4,0.88,1
141,301,succes,anim_memorymatch_solo_successhand_player_02,00:01:00,0.94,-0.71,0.81,1
141,90,guarddog,anim_guarddog_sleeploop_01,00:05:00,-0.84,-0.78,0.92,1
142,206,reacttoface,anim_freeplay_reacttoface_sayname_01,00:03:00,0.82,-0.83,0.9,2
142,33,dizzy,anim_dizzy_reaction_medium_03,00:09:00,0.76,-0.95,0.91,2
142,175,petdetection,anim_petdetection_dog_01_head_angle_40,00:06:00,0.88,-0.9,0.94,2
142,283,succes,anim_reacttoblock_success_01_head_angle_-20,00:02:00,0.69,-0.65,0.88,2
142,44,fail,anim_pounce_fail_02,00:03:00,0.68,-0.73,0.92,2
142,29,celebrate,anim_meetcozmo_celebration,00:10:00,0.77,-0.9,0.94,2
142,21,bored,anim_bored_01,00:01:00,0.68,-0.68,0.86,2
142,6,ask,anim_rtpkeepaway_askforgame_01,00:03:00,0.71,-0.56,0.88,2
142,337,win,anim_keepaway_winhand_03,00:02:00,0.81,-0.83,0.9,2
142,14,badword,anim_cozmosays_badword_01_head_angle_-20,00:03:00,0.73,-0.64,0.86,2
143,22,bored,anim_bored_event_02,00:05:00,0.61,-0.18,0.8,5
143,45,fail,anim_memorymatch_failhand_03,00:01:00,-0.26,-0.72,0.73,5
143,209,reacttoface,anim_reacttoface_unidentified_03_head_angle_40,00:02:00,-0.65,0.45,0.66,5
143,175,petdetection,anim_petdetection_dog_01_head_angle_40,00:06:00,0.65,0.69,0.8,5
143,14,badword,anim_cozmosays_badword_01_head_angle_-20,00:03:00,-0.94,0.28,0.8,5
143,283,succes,anim_reacttoblock_success_01_head_angle_-20,00:02:00,-0.33,0.47,0.8,5
143,29,celebrate,anim_meetcozmo_celebration,00:10:00,0.41,0.61,0.81,5
143,338,win,anim_keepaway_wingame_01,00:04:00,0.88,0.81,0.88,5
143,7,ask,anim_reacttoblock_ask_01_head_angle_-20,00:02:00,-0.01,0.43,0.64,5
143,34,dizzy,anim_dizzy_shake_loop_01,00:06:00,-0.64,0.6,0.89,5
144,211,reacttoface,anim_freeplay_reacttoface_identified_03_head_angle_40,00:02:00,0.91,-0.48,0.8,1
144,67,find,anim_speedtap_findsplayer_01,00:01:00,0.89,0.59,1,1
144,9,ask,anim_speedtap_ask2play_01,00:01:00,0.93,0.63,1,1
144,24,bored,anim_bored_getout_02,00:02:00,0.86,-0.53,1,1
144,340,win,anim_speedtap_winround_intensity02_02,00:03:00,0.86,0.67,0.5,1
144,47,fail,anim_memorymatch_failhand_player_02,00:02:00,0.85,-0.57,1,1
144,36,dizzy,anim_dizzy_reaction_soft_01,00:02:00,-0.52,0.55,0.71,1
144,16,badword,anim_cozmosays_badword_02,00:03:00,0.36,0.53,0.7,1
144,177,petdetection,anim_petdetection_cat_02_head_angle_40,00:11:00,-0.53,0.63,0.5,1
144,285,succes,anim_memorymatch_successhand_cozmo_01,00:01:00,0.8,-0.46,1,1
145,4,ask,anim_reacttoblock_ask_01_head_angle_40,00:02:00,-0.51,-0.34,0.71,2
145,281,succes,anim_memorymatch_successhand_cozmo_02,00:02:00,-0.24,-0.22,0.76,2
145,27,celebrate,anim_meetcozmo_celebration_02,00:03:00,0.24,0.18,0.68,2
145,19,bored,anim_bored_event_04,00:13:00,0.14,0.33,0.76,2
145,321,turtleroll,anim_reacttocliff_turtleroll_05,00:09:00,0.3,-0.32,0.74,2
145,12,badword,anim_cozmosays_badword_01,00:03:00,-0.37,-0.18,0.75,2
145,204,reacttoface,anim_reacttoface_unidentified_01_head_angle_20,00:02:00,-0.2,0.24,0.7,2
145,31,dizzy,anim_dizzy_pickup_03,00:03:00,0.42,0.11,0.46,2
145,335,win,anim_speedtap_winhand_03,00:01:00,-0.13,-0.23,0.43,2
145,173,petdetection,anim_petdetection_dog_01,00:06:00,0.36,0.54,0.8,2
146,282,succes,anim_reacttoblock_success_01_0,00:02:00,0.39,0.47,0.75,2
146,28,celebrate,anim_meetcozmo_celebration_02_head_angle_20,00:03:00,-0.2,0.36,0.83,2
146,337,win,anim_keepaway_winhand_03,00:02:00,-0.64,0.15,0.88,2
146,21,bored,anim_bored_01,00:01:00,0.19,-0.17,0.68,2
146,13,badword,anim_cozmosays_badword_02_head_angle_-20,00:03:00,0.87,0.16,0.81,2
146,174,petdetection,anim_petdetection_dog_03_head_angle_40,00:08:00,0.88,0.53,0.86,2
146,44,fail,anim_pounce_fail_02,00:03:00,0.13,-0.14,0.83,2
146,208,reacttoface,anim_reacttoface_unidentified_03_head_angle_20,00:02:00,0.55,-0.13,0.8,2
146,33,dizzy,anim_dizzy_reaction_medium_03,00:09:00,-0.22,0.19,0.51,2
146,6,ask,anim_rtpkeepaway_askforgame_01,00:03:00,0.01,-0.34,0.78,2
147,273,succes,anim_memorymatch_successhand_cozmo_03,00:03:00,-0.48,-0.63,0.57,1
147,266,stuck,anim_reacttocliff_stuckrightside_01,00:05:00,-0.58,-0.71,0.37,1
147,165,petdetection,anim_petdetection_shortreaction_02_head_angle_-20,00:03:00,-0.62,-0.69,0.36,1
147,313,turtleroll,anim_reacttocliff_turtlerollfail_01,00:07:00,-0.66,-0.71,0.19,1
147,245,request,anim_fistbump_requestonce_01,00:02:00,-0.43,-0.62,0.25,1
147,141,lose,anim_keepaway_losehand_03,00:02:00,-0.56,-0.34,0.41,1
147,255,sleep,anim_gotosleep_getout_02,00:05:00,-0.61,-0.51,0.3,1
147,307,turbo,anim_explorer_driving01_turbo_01_head_angle_-20,00:02:00,-0.52,-0.71,0.29,1
147,304,thankyou,anim_pyramid_thankyou_01_head_angle_40,00:01:00,-0.61,-0.54,0.31,1
147,233,reacttoface,anim_freeplay_reacttoface_sayname_03,00:01:00,-0.46,-0.31,0.2,1
148,102,happy,anim_pyramid_reacttocube_happy_high_02,00:01:00,0.2,0.12,0.76,2
148,86,guarddog,anim_guarddog_getout_playersucess_01,00:09:00,-0.08,0.4,0.56,2
148,131,lose,anim_speedtap_loseround_intensity01_01,00:03:00,-0.84,0.2,0.79,2
148,124,highenergy,anim_workout_highenergy_getout_01,00:06:00,0.99,0.68,0.87,2
148,114,hiccup,anim_hiccup_playercure_getout,00:05:00,0.68,0.07,0.71,2
148,59,fail,anim_fistbump_fail_01,00:07:00,-0.41,-0.65,0.83,2
148,152,match_no,anim_rtpmemorymatch_no_01,00:02:00,-0.11,-0.73,0.64,2
148,146,lowenergy,anim_workout_lowenergy_getout_01,00:11:00,-0.99,-0.25,0.88,2
148,228,reacttoface,anim_reacttoface_unidentified_02_head_angle_40,00:02:00,-0.01,-0.71,0.41,2
148,297,succes,anim_sparking_success_02,00:04:00,0.68,0.18,0.82,2
149,107,hello,anim_launch_firsttimewakeup_helloplayer_head_angle_-20,00:16:00,0.07,-0.13,1,1
149,79,guarddog,anim_guarddog_getout_touched_01,00:06:00,0.07,-0.96,1,1
149,182,petdetection,anim_petdetection_cat_01_head_angle_20,00:09:00,0.91,-0.4,1,1
149,290,succes,anim_reacttoblock_success_01,00:02:00,-0.13,-0.86,1,1
149,52,fail,anim_memorymatch_failgame_cozmo_01,00:04:00,0.88,-0.58,1,1
149,221,reacttoface,anim_reacttoface_unidentified_02,00:01:00,0.01,-0.98,1,1
149,41,dizzy,anim_dizzy_reaction_medium_02,00:07:00,0.06,-0.24,1,1
149,345,win,anim_speedtap_winhand_02,00:01:00,0.02,-0.89,1,1
149,95,happy,anim_greeting_happy_03_head_angle_20,00:04:00,0.01,-0.93,1,1
149,73,frustrated,anim_pyramid_reacttocube_frustrated_mid_01,00:06:00,0.1,0.42,0.88,1
150,75,giggle,id_poked_giggle,00:01:00,0.33,0.15,0.85,1
150,69,frustrated,anim_reacttoblock_frustrated_int1_01,00:01:00,-0.22,-0.13,0.84,1
150,210,reacttoface,anim_reacttoface_unidentified_01,00:02:00,0.09,0.03,0.72,1
150,287,succes,anim_memorymatch_solo_successgame_player_01,00:02:00,0.48,0.48,0.88,1
150,48,fail,majorfail,00:03:00,-0.27,-0.15,0.64,1
150,179,petdetection,anim_petdetection_shortreaction_02_head_angle_40,00:02:00,0,-0.23,0.53,1
150,76,guarddog,anim_guarddog_fakeout_02,00:04:00,-0.23,-0.56,0.73,1
150,37,dizzy,anim_dizzy_shake_stop_01,00:04:00,0.26,0.62,0.78,1
150,25,bored,anim_bored_getout_01,00:01:00,0.16,-0.41,0.67,1
150,341,win,anim_speedtap_wingame_intensity03_01,00:02:00,0.32,0.38,0.75,1
151,339,win,anim_speedtap_wingame_intensity02_02,00:01:00,0.93,0.94,1,1
151,67,find,anim_speedtap_findsplayer_01,00:01:00,0.62,-0.97,0.98,1
151,208,reacttoface,anim_reacttoface_unidentified_03_head_angle_20,00:02:00,-0.34,-0.86,0.7,1
151,285,succes,anim_memorymatch_successhand_cozmo_01,00:01:00,0.45,0.17,0.87,1
151,35,dizzy,anim_dizzy_reaction_medium_01,00:09:00,-0.78,0.29,0.95,1
151,8,ask,anim_reacttoblock_ask_01_0,00:03:00,0.84,0.59,0.91,1
151,177,petdetection,anim_petdetection_cat_02_head_angle_40,00:11:00,-0.96,0.8,0.86,1
151,16,badword,anim_cozmosays_badword_02,00:03:00,0.1,0.06,0.71,1
151,46,fail,anim_memorymatch_failhand_player_01,00:02:00,0.89,0.42,0.94,1
151,23,bored,anim_bored_02,00:01:00,-1,-0.95,0.98,1
152,242,request,anim_fistbump_requestoncelong_01,00:03:00,0.11,0.14,0.24,3
152,262,struggle,anim_memorymatch_reacttopattern_struggle_02,00:07:00,0.18,0.15,0.26,3
152,240,reenrollment,anim_meetcozmo_reenrollment_sayname_02,00:03:00,0.12,0.12,0.23,3
152,198,reacttocube,anim_launch_reacttocubepickup,00:05:00,0.31,0.29,0.36,3
152,195,playeryes,anim_rtpkeepaway_playeryes_01,00:02:00,0.13,0.13,0.27,3
152,230,reacttoface,anim_freeplay_reacttoface_longname_01,00:02:00,0.17,0.18,0.33,3
152,252,sleep,anim_gotosleep_getout_04,00:03:00,-0.15,-0.2,0.29,3
152,162,petdetection,anim_petdetection_cat_01_head_angle_40,00:09:00,-0.11,-0.13,0.25,3
152,66,fail,anim_memorymatch_solo_failhand_player_03,00:02:00,-0.13,0.14,0.27,3
152,138,lose,anim_keepaway_losehand_01,00:03:00,0.13,0.11,0.25,3
153,318,turtleroll,anim_reacttocliff_turtleroll_03,00:03:00,0.58,0.64,0.97,2
153,277,succes,anim_fistbump_success_02,00:02:00,0.83,0.8,0.97,2
153,250,request,anim_peekaboo_requestonce_01,00:03:00,0.98,0.84,0.91,2
153,208,reacttoface,anim_reacttoface_unidentified_03_head_angle_20,00:02:00,0.46,-0.15,0.54,2
153,260,sleep,anim_launch_startsleeping_01,00:00:00,-0.56,-0.37,0.81,2
153,332,wiggle,anim_freeplay_reacttoface_wiggle_01,00:02:00,-0.62,0.82,0.48,2
153,329,wheely,anim_reacttocliff_wheely_01,00:03:00,0.57,0.88,0.99,2
153,169,petdetection,anim_petdetection_shortreaction_01_head_angle_40,00:02:00,0.15,0.14,0.57,2
153,326,upset,anim_driving_upset_start_01,00:00:00,-0.82,-0.12,0.27,2
153,312,turbo,anim_explorer_driving01_turbo_01,00:02:00,-0.65,-0.73,0.08,2
154,232,reacttoface,anim_reacttoface_unidentified_01_head_angle_40,00:02:00,0.22,0.71,0.8,1
154,198,reacttocube,anim_launch_reacttocubepickup,00:05:00,-0.29,0.92,0.8,1
154,252,sleep,anim_gotosleep_getout_04,00:03:00,-0.74,0.9,0.8,1
154,239,reenrollment,anim_meetcozmo_reenrollment_sayname_03,00:02:00,0.47,0.59,0.85,1
154,242,request,anim_fistbump_requestoncelong_01,00:03:00,-0.22,0.81,0.7,1
154,65,fail,anim_sparking_fail_01,00:02:00,0.01,0.21,0.86,1
154,195,playeryes,anim_rtpkeepaway_playeryes_01,00:02:00,0.77,0.52,0.87,1
154,138,lose,anim_keepaway_losehand_01,00:03:00,-0.81,0.74,0.8,1
154,161,petdetection,anim_petdetection_dog_03_head_angle_20,00:08:00,-0.81,0.86,0.9,1
154,261,struggle,anim_memorymatch_reacttopattern_struggle_01,00:04:00,-0.66,0.62,0.9,1
155,79,guarddog,anim_guarddog_getout_touched_01,00:06:00,-0.49,0.39,1,2
155,290,succes,anim_reacttoblock_success_01,00:02:00,-0.4,0.31,1,2
155,182,petdetection,anim_petdetection_cat_01_head_angle_20,00:09:00,-0.76,0.78,1,2
155,40,dizzy,anim_dizzy_reaction_soft_03,00:05:00,-0.53,0.69,1,2
155,344,win,anim_keepaway_winhand_01,00:02:00,-0.06,0.62,1,2
155,51,fail,anim_peekaboo_failgetout_01,00:07:00,-0.61,0.23,1,2
155,213,reacttoface,anim_freeplay_reacttoface_sayname_02_head_angle_20,00:03:00,-0.37,0.41,1,2
155,106,hello,anim_launch_firsttimewakeup_helloplayer_head_angle_40,00:16:00,-0.03,0.43,1,2
155,72,frustrated,anim_pyramid_reacttocube_frustrated_low_01,00:01:00,0.02,0.21,1,2
155,94,happy,anim_reacttoblock_happydetermined_01,00:02:00,-0.01,0.3,1,2
156,178,petdetection,anim_petdetection_cat_01,00:09:00,0.55,-0.44,0.88,5
156,68,found,anim_speedtap_foundblock_01,00:01:00,0.38,-0.48,0.71,5
156,9,ask,anim_speedtap_ask2play_01,00:01:00,0.5,-0.5,0.7,5
156,209,reacttoface,anim_reacttoface_unidentified_03_head_angle_40,00:02:00,0.43,-0.53,0.7,5
156,340,win,anim_speedtap_winround_intensity02_02,00:03:00,0.41,-0.26,0.82,5
156,47,fail,anim_memorymatch_failhand_player_02,00:02:00,0,-0.51,0.5,5
156,36,dizzy,anim_dizzy_reaction_soft_01,00:02:00,0,-0.43,0.47,5
156,286,succes,anim_memorymatch_solo_successgame_player_02,00:01:00,0.02,-0.67,0.62,5
156,24,bored,anim_bored_getout_02,00:02:00,0,-0.84,0.48,5
156,17,badword,anim_cozmosays_badword_02_head_angle_40,00:03:00,0.02,-0.5,0.65,5
157,298,succes,anim_memorymatch_solo_successgame_player_03,00:01:00,0.79,0.67,0.9,3
157,87,guarddog,anim_guarddog_getout_timeout_01,00:05:00,-0.91,-0.92,0.65,3
157,146,lowenergy,anim_workout_lowenergy_getout_01,00:11:00,-0.77,0.39,0.8,3
157,132,lose,anim_keepaway_losegame_01,00:06:00,-0.79,-0.94,1,3
157,124,highenergy,anim_workout_highenergy_getout_01,00:06:00,0.95,0.07,1,3
157,153,newarea,anim_hiking_rtnewarea_01,00:03:00,0.95,-0.19,1,3
157,226,reacttoface,anim_freeplay_reacttoface_sayname_03_head_angle_40,00:02:00,0.07,-0.98,1,3
157,59,fail,anim_fistbump_fail_01,00:07:00,-0.87,-0.97,1,3
157,114,hiccup,anim_hiccup_playercure_getout,00:05:00,0.46,-0.49,0.7,3
157,102,happy,anim_pyramid_reacttocube_happy_high_02,00:01:00,-0.04,-0.04,0.8,3
158,71,frustrated,anim_reacttoblock_frustrated_int2_01,00:02:00,-0.28,-0.19,0.56,5
158,50,fail,anim_memorymatch_solo_failhand_player_01,00:02:00,-0.54,0.13,0.54,5
158,181,petdetection,anim_petdetection_shortreaction_01_head_angle_-20,00:02:00,0.16,0.56,0.65,5
158,93,happy,anim_greeting_happy_03,00:04:00,-0.29,0.63,0.75,5
158,78,guarddog,anim_guarddog_settle_01,00:10:00,-0.63,-0.28,0.39,5
158,39,dizzy,anim_dizzy_reaction_soft_02,00:05:00,-0.29,0.49,0.59,5
158,105,hello,anim_launch_firsttimewakeup_helloplayer_head_angle_20,00:16:00,0.41,-0.71,0.25,5
158,217,reacttoface,anim_freeplay_reacttoface_identified_01_head_angle_20,00:01:00,-0.32,0.28,0.59,5
158,289,succes,anim_peekaboo_success_01,00:02:00,-0.71,-0.74,0.82,5
158,344,win,anim_keepaway_winhand_01,00:02:00,-0.73,-0.54,0.71,5
159,259,sleep,anim_gotosleep_sleeping_01,00:15:00,0,-0.43,1,1
159,276,succes,anim_fistbump_success_01,00:02:00,0.73,0.78,1,1
159,323,upgrade,anim_upgrade_reaction_tracks_01,00:03:00,-0.53,0.74,1,1
159,202,reacttoface,anim_freeplay_reacttoface_identified_01,00:01:00,0.66,0.54,0.8,1
159,249,request,anim_fistbump_requesttwice_01,00:02:00,0.11,0.57,0.7,1
159,325,upset,anim_driving_upset_loop_03,00:03:00,-0.71,-0.45,0.9,1
159,317,turtleroll,anim_reacttocliff_turtlerollfail_02,00:06:00,-0.75,0.64,1,1
159,168,petdetection,anim_petdetection_dog_02_head_angle_20,00:13:00,0.01,0.91,1,1
159,310,turbo,anim_explorer_driving01_turbo_01_head_angle_-10,00:02:00,0.73,0.24,0.9,1
159,270,stuck,anim_reacttocliff_stuckleftside_01,00:04:00,-0.39,0.87,0.7,1
160,113,hiccup,anim_hiccup_getin,00:02:00,0.11,0.11,0.69,1
160,297,succes,anim_sparking_success_02,00:04:00,0.49,0.34,0.92,1
160,123,highenergy,anim_workout_highenergy_getready_01,00:04:00,-0.13,-0.49,0.96,1
160,145,lowenergy,anim_workout_lowenergy_strong_01,00:05:00,-0.4,-0.54,0.95,1
160,130,lose,anim_speedtap_losegame_intensity03_02,00:05:00,-0.69,0.32,0.94,1
160,101,happy,anim_greeting_happy_03_head_angle_-20,00:04:00,0.01,0.39,0.96,1
160,220,reacttoface,anim_freeplay_reacttoface_identified_03_head_angle_20,00:02:00,-0.22,0.12,0.96,1
160,152,match_no,anim_rtpmemorymatch_no_01,00:02:00,-0.86,-0.94,0.99,1
160,86,guarddog,anim_guarddog_getout_playersucess_01,00:09:00,-0.29,0.07,0.94,1
160,58,fail,anim_memorymatch_failgame_player_03,00:03:00,-0.18,-0.11,0.9,1
161,187,petdetection,anim_petdetection_shortreaction_01_head_angle_20,00:02:00,-0.48,0.65,0.7,1
161,100,happy,anim_reacttoblock_happydetermined_02,00:01:00,0.65,-0.56,0.85,1
161,57,fail,anim_peekaboo_fail_01,00:04:00,-0.86,0.72,0.9,1
161,127,ideatoplay,anim_rtpkeepaway_ideatoplay_03,00:02:00,0.01,0.06,0.65,1
161,295,succes,anim_sparking_success_01,00:02:00,0.26,0.26,0.75,1
161,122,highenergy,anim_workout_highenergy_strong_01,00:01:00,0.01,0.77,0.74,1
161,221,reacttoface,anim_reacttoface_unidentified_02,00:01:00,0.86,-0.21,0.83,1
161,112,hiccup,anim_hiccup_turtleroll_01,00:03:00,-0.21,0.94,0.79,1
161,129,lose,anim_speedtap_losehand_01,00:01:00,-0.37,0.68,0.68,1
161,84,guarddog,anim_guarddog_getout_busted_01,00:09:00,-0.84,0.98,0.93,1
162,303,thankyou,anim_pyramid_thankyou_01_head_angle_20,00:01:00,-0.21,0.44,0.58,3
162,237,reacttoface,anim_reacttoface_unidentified_03_head_angle_-20,00:02:00,-0.68,0.7,0.59,3
162,272,succes,anim_memorymatch_successhand_player_03,00:04:00,0.12,0.76,0.54,3
162,265,stuck,anim_reacttoblock_stuckonblock_01,00:05:00,-0.97,0.92,0.85,3
162,306,turbo,anim_explorer_driving01_turbo_01_head_angle_20,00:02:00,-0.09,-0.12,0.48,3
162,245,request,anim_fistbump_requestonce_01,00:02:00,-0.01,0.54,0.75,3
162,254,sleep,anim_gotosleep_off_01,00:02:00,-0.79,-0.86,0.81,3
162,164,petdetection,anim_petdetection_cat_02_head_angle_20,00:11:00,0.72,0.69,0.9,3
162,140,lose,anim_keepaway_losegame_02,00:06:00,-0.08,-0.13,0.42,3
162,200,reacttocube,anim_rtpkeepaway_reacttocube_02,00:02:00,0.52,-0.7,0.98,3
163,342,win,anim_speedtap_wingame_intensity02_01,00:07:00,0.95,0.93,1,1
163,180,petdetection,anim_petdetection_cat_02_head_angle_-20,00:11:00,0.52,0.54,0.66,1
163,38,dizzy,anim_dizzy_pickup_01,00:02:00,-0.6,0.03,0.85,1
163,49,fail,id_rollblock_fail_01,00:01:00,0.46,0.21,0.53,1
163,70,frustrated,anim_reacttoblock_frustrated_01,00:01:00,-0.11,0.37,0.28,1
163,211,reacttoface,anim_freeplay_reacttoface_identified_03_head_angle_40,00:02:00,0.99,0,1,1
163,77,guarddog,anim_guarddog_fakeout_03,00:02:00,-0.67,-0.73,0.75,1
163,92,happy,anim_pyramid_reacttocube_happy_high_01,00:02:00,0.98,0.96,0.89,1
163,288,succes,anim_pounce_success_01,00:02:00,0.49,-0.49,0.94,1
163,104,hello,anim_launch_firsttimewakeup_helloplayer,00:16:00,0,-0.02,1,1
164,196,reacttocube,anim_rtpkeepaway_reacttocube_01,00:01:00,0.79,0,0.97,5
164,193,playeryes,anim_rtpkeepaway_playeryes_03,00:03:00,-0.44,0.88,1,5
164,191,playerno,anim_speedtap_playerno_01,00:02:00,-0.97,0.67,1,5
164,64,fail,anim_memorymatch_failgame_player_02,00:03:00,1,0.97,1,5
164,150,lowenergy,anim_workout_lowenergy_getout_02,00:06:00,0.34,-0.34,1,5
164,228,reacttoface,anim_reacttoface_unidentified_02_head_angle_40,00:02:00,0.01,-0.99,0.81,5
164,160,petdetection,anim_petdetection_shortreaction_02,00:03:00,0.98,0,0.93,5
164,91,guarddog,anim_guarddog_cubedisconnect_01,00:00:00,-0.27,-0.01,0.78,5
164,238,reenrollment,anim_meetcozmo_reenrollment_sayname_01,00:03:00,0.98,0.97,0.93,5
164,136,lose,anim_keepaway_losegame_03,00:06:00,-1,0.96,1,5
165,325,upset,anim_driving_upset_loop_03,00:03:00,0.19,-0.68,0.47,1
165,277,succes,anim_fistbump_success_02,00:02:00,0.29,0.32,0.51,1
165,169,petdetection,anim_petdetection_shortreaction_01_head_angle_40,00:02:00,0.13,-0.46,0.63,1
165,270,stuck,anim_reacttocliff_stuckleftside_01,00:04:00,-0.51,0.74,0.25,1
165,317,turtleroll,anim_reacttocliff_turtlerollfail_02,00:06:00,-0.36,-0.66,0.14,1
165,329,wheely,anim_reacttocliff_wheely_01,00:03:00,0.24,0.74,0.86,1
165,250,request,anim_peekaboo_requestonce_01,00:03:00,0.29,0.11,0.71,1
165,259,sleep,anim_gotosleep_sleeping_01,00:15:00,0.73,-0.79,0.95,1
165,205,reacttoface,anim_freeplay_reacttoface_sayname_02,00:03:00,0.57,0.21,0.82,1
165,311,turbo,anim_explorer_driving01_turbo_01_head_angle_40,00:02:00,0.13,0.19,0.55,1
166,84,guarddog,anim_guarddog_getout_busted_01,00:09:00,-0.59,0.71,0.79,3
166,121,highenergy,anim_workout_highenergy_weak_01,00:02:00,-0.5,-0.62,0.52,3
166,111,hiccup,anim_hiccup_faceplant_02,00:02:00,0.49,-0.06,0.71,3
166,295,succes,anim_sparking_success_01,00:02:00,0.2,0.2,0.33,3
166,99,happy,anim_pyramid_reacttocube_happy_mid_01,00:01:00,0.73,-0.31,0.87,3
166,56,fail,anim_pounce_fail_01,00:03:00,0.76,0.19,0.7,3
166,129,lose,anim_speedtap_losehand_01,00:01:00,-0.21,-0.32,0.55,3
166,223,reacttoface,anim_freeplay_reacttoface_identified_02_head_angle_40,00:01:00,-0.64,-0.35,0.25,3
